[[0.82136406 1.64791843        nan 0.        ]
 [0.         0.442919   0.82785871 0.        ]
      146    0.001    0.000    0.133    0.001 <frozen importlib._bootstrap_external>:1272(find_spec)
      146    0.002    0.000    0.132    0.001 <frozen importlib._bootstrap_external>:1240(_get_spec)
        1    0.000    0.000    0.126    0.126 __init__.py:15(<module>)
        1    0.001    0.001    0.125    0.125 numeric.py:1(<module>)
        1    0.000    0.000    0.122    0.122 tempfile.py:24(<module>)
        1    0.000    0.000    0.122    0.122 defmatrix.py:1(<module>)
      298    0.008    0.000    0.122    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
        1    0.000    0.000    0.118    0.118 bz2.py:5(<module>)
      619    0.001    0.000    0.116    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
      621    0.115    0.000    0.115    0.000 {built-in method nt.stat}
        1    0.000    0.000    0.108    0.108 random.py:38(<module>)
        1    0.000    0.000    0.088    0.088 hashlib.py:54(<module>)
        1    0.000    0.000    0.084    0.084 __init__.py:10(<module>)
        1    0.000    0.000    0.081    0.081 case.py:1(<module>)
        1    0.000    0.000    0.069    0.069 linalg.py:10(<module>)
        1    0.000    0.000    0.066    0.066 numerictypes.py:81(<module>)
        1    0.000    0.000    0.059    0.059 threading.py:1(<module>)
        1    0.000    0.000    0.055    0.055 financial.py:12(<module>)
      131    0.001    0.000    0.053    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
      131    0.051    0.000    0.051    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.050    0.050 py3k.py:4(<module>)
        1    0.000    0.000    0.049    0.049 main.py:1(<module>)
      190    0.001    0.000    0.047    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
      174    0.000    0.000    0.045    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
        1    0.000    0.000    0.044    0.044 decimal.py:2(<module>)
        1    0.000    0.000    0.043    0.043 __init__.py:41(<module>)
        1    0.000    0.000    0.043    0.043 traceback.py:1(<module>)
        1    0.000    0.000    0.039    0.039 fftpack.py:32(<module>)
        1    0.000    0.000    0.037    0.037 __init__.py:86(<module>)
        1    0.000    0.000    0.035    0.035 _add_newdocs.py:10(<module>)
        1    0.000    0.000    0.034    0.034 pathlib.py:1(<module>)
      277    0.001    0.000    0.034    0.000 function_base.py:431(add_newdoc)
        2    0.000    0.000    0.033    0.017 function_base.py:1(<module>)
        1    0.000    0.000    0.033    0.033 lzma.py:9(<module>)
        1    0.000    0.000    0.032    0.032 polynomial.py:57(<module>)
        1    0.000    0.000    0.030    0.030 linecache.py:6(<module>)
        1    0.000    0.000    0.027    0.027 runner.py:1(<module>)
      131    0.026    0.000    0.026    0.000 {method 'read' of '_io.FileIO' objects}
  324/321    0.014    0.000    0.025    0.000 {built-in method builtins.__build_class__}
        1    0.000    0.000    0.022    0.022 pickle.py:24(<module>)
      131    0.001    0.000    0.020    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
        1    0.000    0.000    0.019    0.019 functions.py:40(__init__)
        1    0.000    0.000    0.018    0.018 npyio.py:796(loadtxt)
        1    0.000    0.000    0.018    0.018 __init__.py:24(<module>)
        1    0.000    0.000    0.018    0.018 _type_aliases.py:24(<module>)
      131    0.001    0.000    0.017    0.000 re.py:271(_compile)
        1    0.000    0.000    0.017    0.017 _datasource.py:228(open)
        1    0.000    0.000    0.017    0.017 _datasource.py:578(open)
        1    0.000    0.000    0.016    0.016 _datasource.py:428(_findfile)
       23    0.000    0.000    0.016    0.001 sre_compile.py:759(compile)
        2    0.000    0.000    0.016    0.008 _datasource.py:364(_possible_names)
        3    0.000    0.000    0.016    0.005 _datasource.py:334(_iszip)
        5    0.000    0.000    0.016    0.003 _datasource.py:203(keys)
        6    0.000    0.000    0.016    0.003 _datasource.py:170(_load)
        1    0.001    0.001    0.016    0.016 tokenize.py:21(<module>)
       21    0.000    0.000    0.016    0.001 re.py:232(compile)
        1    0.000    0.000    0.015    0.015 signals.py:1(<module>)
        1    0.000    0.000    0.015    0.015 glob.py:1(<module>)
        1    0.000    0.000    0.014    0.014 fromnumeric.py:3(<module>)
        1    0.000    0.000    0.013    0.013 type_check.py:3(<module>)
      155    0.002    0.000    0.012    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
        1    0.000    0.000    0.012    0.012 result.py:1(<module>)
        1    0.000    0.000    0.010    0.010 functions.py:4(lire_fasta)
        6    0.008    0.001    0.010    0.002 functions.py:69(init_gap)
        4    0.010    0.002    0.010    0.002 {built-in method io.open}
        1    0.004    0.004    0.009    0.009 getlimits.py:96(_register_known_types)
        6    0.000    0.000    0.009    0.002 numeric.py:293(full)
        7    0.009    0.001    0.009    0.001 {built-in method numpy.copyto}
        1    0.009    0.009    0.009    0.009 scimath.py:17(<module>)
        6    0.007    0.001    0.009    0.001 functions.py:102(backtrack)
     1467    0.003    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
        1    0.001    0.001    0.008    0.008 core.py:21(<module>)
      262    0.003    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
       23    0.000    0.000    0.008    0.000 sre_parse.py:919(parse)
       13    0.000    0.000    0.008    0.001 <frozen importlib._bootstrap>:740(create_module)
       13    0.008    0.001    0.008    0.001 {built-in method _imp.create_builtin}
    43/23    0.000    0.000    0.008    0.000 sre_parse.py:417(_parse_sub)
      162    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap>:147(__enter__)
    47/23    0.003    0.000    0.007    0.000 sre_parse.py:475(_parse)
      343    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
      273    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap>:403(cached)
      409    0.003    0.000    0.007    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
       23    0.000    0.000    0.007    0.000 sre_compile.py:598(_code)
        1    0.000    0.000    0.007    0.007 fnmatch.py:11(<module>)
        1    0.000    0.000    0.007    0.007 datetime.py:5(<module>)
      144    0.007    0.000    0.007    0.000 {built-in method numpy.array}
       16    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1404(_fill_cache)
      142    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
       16    0.003    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1190(_path_hooks)
        6    0.005    0.001    0.006    0.001 functions.py:121(alignement_from_backtrack)
       11    0.000    0.000    0.006    0.001 <frozen importlib._bootstrap_external>:1048(exec_module)
       11    0.006    0.001    0.006    0.001 {built-in method _imp.exec_dynamic}
    81/23    0.002    0.000    0.005    0.000 sre_compile.py:71(_compile)
       16    0.005    0.000    0.005    0.000 {built-in method nt.listdir}
      247    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
        6    0.002    0.000    0.005    0.001 getlimits.py:37(__init__)
     1467    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
       10    0.002    0.000    0.004    0.000 __init__.py:316(namedtuple)
        1    0.000    0.000    0.004    0.004 _internal.py:6(<module>)
        1    0.001    0.001    0.004    0.004 __init__.py:195(_sanity_check)
     2468    0.004    0.000    0.004    0.000 {built-in method builtins.hasattr}
        1    0.001    0.001    0.004    0.004 parse.py:28(<module>)
        1    0.000    0.000    0.003    0.003 polynomial.py:1614(Polynomial)
      142    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
      161    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:58(__init__)
       16    0.000    0.000    0.003    0.000 arrayprint.py:1499(_array_str_implementation)
       54    0.003    0.000    0.003    0.000 {built-in method __new__ of type object at 0x00007FFBF2A26BA0}
        1    0.000    0.000    0.003    0.003 string.py:15(<module>)
       16    0.001    0.000    0.003    0.000 arrayprint.py:463(wrapper)
      409    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:78(acquire)
       16    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1445(path_hook_for_FileFinder)
      262    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
       36    0.002    0.000    0.003    0.000 sre_compile.py:276(_optimize_charset)
        1    0.000    0.000    0.003    0.003 string.py:65(__init__)
     1778    0.003    0.000    0.003    0.000 {built-in method builtins.getattr}
      327    0.002    0.000    0.002    0.000 {built-in method _thread.allocate_lock}
      409    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:103(release)
      131    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
        1    0.000    0.000    0.002    0.002 {built-in method builtins.print}
        1    0.000    0.000    0.002    0.002 arrayprint.py:518(array2string)
        1    0.000    0.000    0.002    0.002 _type_aliases.py:115(_add_aliases)
        1    0.000    0.000    0.002    0.002 arrayprint.py:480(_array2string)
       16    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:98(_path_isdir)
      155    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:318(__exit__)
    19234    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
     1973    0.002    0.000    0.002    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.002    0.002 glob.py:9(glob)
        2    0.000    0.000    0.002    0.001 glob.py:39(_iglob)
      142    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
        9    0.000    0.000    0.002    0.000 datetime.py:473(__new__)
        1    0.000    0.000    0.002    0.002 arrayprint.py:411(_get_format_function)
        1    0.000    0.000    0.002    0.002 arrayprint.py:367(<lambda>)
       30    0.001    0.000    0.002    0.000 getlimits.py:43(<lambda>)
        1    0.000    0.000    0.002    0.002 arrayprint.py:834(__init__)
        1    0.002    0.002    0.002    0.002 arrayprint.py:861(fillFormat)
        1    0.002    0.002    0.002    0.002 {method 'dot' of 'numpy.ndarray' objects}
       16    0.002    0.000    0.002    0.000 _type_aliases.py:79(bitname)
       14    0.000    0.000    0.002    0.000 hashlib.py:116(__get_openssl_constructor)
        6    0.000    0.000    0.002    0.000 functions.py:171(juke_cantor)
      162    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:151(__exit__)
     1580    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
        4    0.000    0.000    0.002    0.000 warnings.py:119(filterwarnings)
        1    0.000    0.000    0.002    0.002 warnings.py:85(_showwarnmsg)
        1    0.000    0.000    0.002    0.002 warnings.py:20(_showwarnmsg_impl)
        1    0.000    0.000    0.002    0.002 utils.py:1(<module>)
        1    0.000    0.000    0.002    0.002 signal.py:1(<module>)
       15    0.000    0.000    0.002    0.000 abc.py:125(__new__)
       50    0.000    0.000    0.002    0.000 enum.py:283(__call__)
        8    0.000    0.000    0.002    0.000 hashlib.py:73(__get_builtin_constructor)
4644/4558    0.002    0.000    0.002    0.000 {built-in method builtins.len}
        2    0.000    0.000    0.002    0.001 enum.py:612(_convert)
       44    0.000    0.000    0.002    0.000 core.py:146(get_object_signature)
        1    0.000    0.000    0.002    0.002 loader.py:1(<module>)
       23    0.000    0.000    0.001    0.000 sre_compile.py:536(_compile_info)
     3484    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
        1    0.000    0.000    0.001    0.001 struct.py:3(<module>)
       26    0.000    0.000    0.001    0.000 core.py:6567(__init__)
        1    0.000    0.000    0.001    0.001 pickle.py:181(<listcomp>)
       26    0.000    0.000    0.001    0.000 core.py:6572(getdoc)
        1    0.000    0.000    0.001    0.001 glob.py:79(_glob1)
        2    0.000    0.000    0.001    0.001 enum.py:388(_create_)
      599    0.001    0.000    0.001    0.000 sre_parse.py:254(get)
        1    0.001    0.001    0.001    0.001 {method 'write' of '_io.TextIOWrapper' objects}
      102    0.000    0.000    0.001    0.000 re.py:170(match)
        1    0.000    0.000    0.001    0.001 difflib.py:27(<module>)
       53    0.001    0.000    0.001    0.000 core.py:892(__init__)
      393    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
        1    0.000    0.000    0.001    0.001 extras.py:10(<module>)
        1    0.000    0.000    0.001    0.001 arrayprint.py:5(<module>)
        1    0.001    0.001    0.001    0.001 core.py:6265(__new__)
        1    0.001    0.001    0.001    0.001 fnmatch.py:48(filter)
     3205    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.001    0.001 polynomial.py:4(<module>)
      131    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
        1    0.000    0.000    0.001    0.001 argparse.py:62(<module>)
      422    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
      349    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:416(parent)
        1    0.000    0.000    0.001    0.001 numbers.py:6(<module>)
      161    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:176(cb)
        1    0.000    0.000    0.001    0.001 threading.py:1166(__init__)
        5    0.001    0.000    0.001    0.000 {built-in method nt.putenv}
        6    0.000    0.000    0.001    0.000 functions.py:73(init_t)
        4    0.000    0.000    0.001    0.000 core.py:123(doc_note)
        1    0.000    0.000    0.001    0.001 ctypeslib.py:51(<module>)
        2    0.000    0.000    0.001    0.000 enum.py:134(__new__)
     1054    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.001    0.001 __config__.py:3(<module>)
      752    0.001    0.000    0.001    0.000 sre_parse.py:233(__next)
        4    0.000    0.000    0.001    0.000 re.py:205(split)
        6    0.001    0.000    0.001    0.000 functions.py:70(<listcomp>)
        3    0.000    0.000    0.001    0.000 os.py:681(__setitem__)
      298    0.001    0.000    0.001    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
      531    0.001    0.000    0.001    0.000 sre_parse.py:164(__getitem__)
        1    0.000    0.000    0.001    0.001 threading.py:513(set)
    94/36    0.001    0.000    0.001    0.000 sre_parse.py:174(getwidth)
        1    0.000    0.000    0.001    0.001 threading.py:358(notify_all)
        1    0.001    0.001    0.001    0.001 threading.py:335(notify)
      164    0.001    0.000    0.001    0.000 {built-in method builtins.any}
       39    0.000    0.000    0.001    0.000 _inspect.py:142(formatargspec)
      159    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:719(find_spec)
        7    0.001    0.000    0.001    0.000 {built-in method numpy.empty}
        6    0.000    0.000    0.001    0.000 function_base.py:164(flip)
        6    0.001    0.000    0.001    0.000 functions.py:165(pdistance)
        1    0.000    0.000    0.001    0.001 numeric.py:175(ones)
       19    0.000    0.000    0.001    0.000 _add_newdocs.py:6819(add_newdoc_for_scalar_type)
        7    0.000    0.000    0.001    0.000 numeric.py:469(asarray)
        3    0.000    0.000    0.001    0.000 glob.py:145(has_magic)
        3    0.001    0.000    0.001    0.000 {method 'search' of 're.Pattern' objects}
      451    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:859(__exit__)
      451    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:855(__enter__)
       30    0.000    0.000    0.001    0.000 getlimits.py:42(<lambda>)
       51    0.000    0.000    0.001    0.000 _internal.py:840(_ufunc_doc_signature_formatter)
        4    0.000    0.000    0.001    0.000 textwrap.py:414(dedent)
       27    0.000    0.000    0.001    0.000 core.py:919(__init__)
        1    0.000    0.000    0.001    0.001 ctypeslib.py:359(_get_scalar_type_map)
       44    0.000    0.000    0.001    0.000 _inspect.py:98(getargspec)
      131    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
        1    0.000    0.000    0.001    0.001 ctypeslib.py:370(<dictcomp>)
        1    0.001    0.001    0.001    0.001 {built-in method math.exp}
      131    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:35(_new_module)
        1    0.000    0.000    0.001    0.001 ast.py:26(<module>)
      262    0.001    0.000    0.001    0.000 {method 'rsplit' of 'str' objects}
      131    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.001    0.001 defchararray.py:17(<module>)
        1    0.000    0.000    0.001    0.001 mixins.py:1(<module>)
     1021    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
       18    0.000    0.000    0.001    0.000 core.py:995(__init__)
        1    0.000    0.000    0.001    0.001 _iotools.py:3(<module>)
      146    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:792(find_spec)
      393    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.000    0.000 warnings.py:106(_formatwarnmsg)
        1    0.000    0.000    0.000    0.000 warnings.py:35(_formatwarnmsg_impl)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1319(__init__)
       23    0.000    0.000    0.000    0.000 enum.py:815(__and__)
       36    0.000    0.000    0.000    0.000 {method 'readline' of '_io.TextIOWrapper' objects}
       21    0.000    0.000    0.000    0.000 functools.py:37(update_wrapper)
        1    0.000    0.000    0.000    0.000 linecache.py:15(getline)
      835    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 linecache.py:37(getlines)
      159    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
        1    0.000    0.000    0.000    0.000 linecache.py:82(updatecache)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
     1021    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getwindowsversion}
      298    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:36(_relax_case)
        4    0.000    0.000    0.000    0.000 re.py:185(sub)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
        6    0.000    0.000    0.000    0.000 functions.py:71(<listcomp>)
       10    0.000    0.000    0.000    0.000 extras.py:238(__init__)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
       16    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
      155    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:311(__enter__)
       10    0.000    0.000    0.000    0.000 extras.py:242(getdoc)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
        2    0.000    0.000    0.000    0.000 npyio.py:1034(read_data)
      218    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
      440    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
      620    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
       36    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
      403    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      154    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        4    0.000    0.000    0.000    0.000 numeric.py:3083(extend_all)
        1    0.000    0.000    0.000    0.000 fnmatch.py:38(_compile_pattern)
      139    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       58    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       13    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
       39    0.000    0.000    0.000    0.000 _inspect.py:67(getargs)
       15    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
        6    0.000    0.000    0.000    0.000 core.py:1144(__init__)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:433(spec_from_loader)
      155    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:307(__init__)
        3    0.000    0.000    0.000    0.000 tokenize.py:132(_all_string_prefixes)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:5(<module>)
       99    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      240    0.000    0.000    0.000    0.000 sre_parse.py:249(match)
       13    0.000    0.000    0.000    0.000 sre_parse.py:96(closegroup)
      131    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:884(__init__)
        1    0.000    0.000    0.000    0.000 polyutils.py:45(<module>)
      203    0.000    0.000    0.000    0.000 sre_parse.py:172(append)
       10    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 hermite_e.py:60(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:60(<module>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
       48    0.000    0.000    0.000    0.000 enum.py:525(__new__)
        1    0.000    0.000    0.000    0.000 hermite.py:60(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:89(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
      162    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
      146    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
      329    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        8    0.000    0.000    0.000    0.000 core.py:8007(__init__)
        1    0.000    0.000    0.000    0.000 _datasource.py:518(exists)
        1    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
       30    0.000    0.000    0.000    0.000 getlimits.py:27(_fr1)
      317    0.000    0.000    0.000    0.000 overrides.py:111(array_function_dispatch)
      131    0.000    0.000    0.000    0.000 sre_parse.py:286(tell)
       36    0.000    0.000    0.000    0.000 sre_compile.py:423(_simple)
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
       23    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        9    0.000    0.000    0.000    0.000 abc.py:130(register)
        7    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
        1    0.000    0.000    0.000    0.000 _polybase.py:8(<module>)
       16    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
        8    0.000    0.000    0.000    0.000 contextlib.py:210(contextmanager)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:259(_reset_cache)
       36    0.000    0.000    0.000    0.000 sre_compile.py:249(_compile_charset)
      317    0.000    0.000    0.000    0.000 overrides.py:146(decorator)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
       45    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
        8    0.000    0.000    0.000    0.000 core.py:8012(getdoc)
        1    0.000    0.000    0.000    0.000 _datasource.py:459(abspath)
        9    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 tokenize.py:443(open)
        2    0.000    0.000    0.000    0.000 enum.py:176(<setcomp>)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1433(<setcomp>)
      165    0.000    0.000    0.000    0.000 sre_parse.py:160(__len__)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:66(_bits_of)
    23/10    0.000    0.000    0.000    0.000 abc.py:141(__subclasscheck__)
        2    0.000    0.000    0.000    0.000 core.py:2931(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:2775(__new__)
        1    0.000    0.000    0.000    0.000 umath.py:7(<module>)
      433    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        2    0.000    0.000    0.000    0.000 glob.py:114(_iterdir)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
       15    0.000    0.000    0.000    0.000 enum.py:69(__setitem__)
    25/20    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
        2    0.000    0.000    0.000    0.000 {built-in method nt._isdir}
        5    0.000    0.000    0.000    0.000 numeric.py:3063(__exit__)
       60    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:22(<module>)
    23/10    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
      188    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      193    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        3    0.000    0.000    0.000    0.000 _datasource.py:373(_isurl)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:97(dtype_from_ctypes_type)
       10    0.000    0.000    0.000    0.000 numeric.py:2656(seterr)
        1    0.000    0.000    0.000    0.000 arrayprint.py:707(_formatArray)
       18    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
     21/1    0.000    0.000    0.000    0.000 arrayprint.py:716(recurser)
        1    0.000    0.000    0.000    0.000 enum.py:809(__or__)
        1    0.000    0.000    0.000    0.000 _methods.py:5(<module>)
        4    0.000    0.000    0.000    0.000 parse.py:361(urlparse)
